revenue|sales|city
1362909|3|Cambridge
914125|3|Durham
914143|1|Durham
1362939|3|Cambridge
914159|3|Durham
1362955|2|Cambridge
16634|2|London
16636|2|London
465431|3|Oxford
16648|3|London
465440|4|Oxford
1363016|3|Cambridge
1363027|4|Cambridge
16690|2|London
465511|3|Oxford
1363100|2|Cambridge
465548|3|Oxford
914339|4|Durham
914343|4|Durham
914349|2|Durham
16777|4|London
914362|4|Durham
914364|4|Durham
16795|3|London
16796|3|London
1363169|3|Cambridge
16821|3|London
465668|3|Oxford
1363242|4|Cambridge
16897|2|London
16899|4|London
465700|4|Oxford
1363274|3|Cambridge
914501|3|Durham
914506|3|Durham
914513|4|Durham
1363303|3|Cambridge
16960|3|London
465760|3|Oxford
914548|2|Durham
465783|3|Oxford
17001|2|London
17005|3|London
17012|3|London
17030|4|London
1363409|2|Cambridge
465843|4|Oxford
17069|3|London
465862|3|Oxford
17078|2|London
1363445|4|Cambridge
465888|3|Oxford
914680|3|Durham
465908|3|Oxford
465913|4|Oxford
465919|1|Oxford
17137|1|London
1363506|3|Cambridge
17172|3|London
914746|4|Durham
17191|3|London
914772|4|Durham
466007|3|Oxford
914820|3|Durham
17251|3|London
914824|3|Durham
914853|4|Durham
914866|3|Durham
17302|3|London
914889|3|Durham
1363677|3|Cambridge
17320|3|London
914907|1|Durham
466122|1|Oxford
17345|3|London
17354|4|London
914936|3|Durham
466155|3|Oxford
466158|2|Oxford
466174|3|Oxford
914987|3|Durham
466203|4|Oxford
915014|4|Durham
1363803|3|Cambridge
1363828|2|Cambridge
17476|3|London
1363834|1|Cambridge
17486|3|London
1363863|4|Cambridge
466292|3|Oxford
17517|1|London
915089|3|Durham
466314|3|Oxford
915106|4|Durham
466322|3|Oxford
466325|3|Oxford
915111|3|Durham
915126|3|Durham
1363912|3|Cambridge
915133|3|Durham
1363922|2|Cambridge
1363923|3|Cambridge
915151|3|Durham
915215|3|Durham
17657|3|London
466444|3|Oxford
17679|2|London
17693|3|London
1364069|4|Cambridge
1364082|3|Cambridge
466511|3|Oxford
1364096|4|Cambridge
915317|2|Durham
466533|3|Oxford
915321|1|Durham
915322|2|Durham
17752|3|London
17781|3|London
1364162|3|Cambridge
17806|3|London
1364169|3|Cambridge
915386|2|Durham
1364185|3|Cambridge
466614|3|Oxford
17853|3|London
1364212|1|Cambridge
17885|3|London
17893|3|London
1364253|2|Cambridge
466684|4|Oxford
466691|3|Oxford
915477|3|Durham
17911|1|London
466702|3|Oxford
1364282|2|Cambridge
915496|1|Durham
466744|2|Oxford
17994|3|London
466787|3|Oxford
1364379|3|Cambridge
466808|4|Oxford
915618|4|Durham
1364409|3|Cambridge
466839|2|Oxford
18060|3|London
18066|4|London
915648|3|Durham
915667|3|Durham
915677|3|Durham
18109|1|London
466896|2|Oxford
18126|1|London
915714|3|Durham
466948|1|Oxford
18198|3|London
18205|3|London
915793|3|Durham
915794|3|Durham
915803|4|Durham
915804|2|Durham
18238|2|London
915830|2|Durham
1364620|4|Cambridge
915845|3|Durham
18278|2|London
915855|1|Durham
915868|3|Durham
467086|3|Oxford
467091|3|Oxford
467097|3|Oxford
467134|3|Oxford
1364712|1|Cambridge
915937|3|Durham
18366|3|London
1364726|4|Cambridge
1364728|4|Cambridge
467162|2|Oxford
915968|3|Durham
915970|2|Durham
18411|3|London
1364775|4|Cambridge
916000|4|Durham
916001|2|Durham
467244|4|Oxford
467254|4|Oxford
1364832|2|Cambridge
1364850|2|Cambridge
467278|3|Oxford
467281|3|Oxford
1364865|4|Cambridge
467295|3|Oxford
18529|3|London
467317|3|Oxford
467327|3|Oxford
1364902|3|Cambridge
1364905|3|Cambridge
18573|3|London
467363|3|Oxford
916155|4|Durham
916157|3|Durham
916177|3|Durham
467406|3|Oxford
1364995|3|Cambridge
916213|3|Durham
467454|4|Oxford
916244|4|Durham
916247|3|Durham
18679|3|London
916261|3|Durham
467510|3|Oxford
1365092|3|Cambridge
467521|4|Oxford
1365133|3|Cambridge
467569|3|Oxford
1365142|1|Cambridge
18786|3|London
467580|3|Oxford
916371|2|Durham
467590|1|Oxford
467623|1|Oxford
1365210|3|Cambridge
18854|2|London
18855|4|London
1365223|3|Cambridge
916450|3|Durham
467675|4|Oxford
916476|3|Durham
916480|3|Durham
916491|2|Durham
916501|1|Durham
1365293|4|Cambridge
18942|4|London
916530|3|Durham
916537|3|Durham
916538|3|Durham
1365343|2|Cambridge
1365365|2|Cambridge
19012|3|London
19018|3|London
19030|4|London
1365390|3|Cambridge
467823|3|Oxford
19047|4|London
1365454|4|Cambridge
916679|2|Durham
19115|3|London
19121|2|London
19128|3|London
19132|2|London
916718|3|Durham
19153|2|London
916727|3|Durham
19156|1|London
467970|3|Oxford
916759|3|Durham
916764|3|Durham
1365556|3|Cambridge
916782|2|Durham
468010|4|Oxford
916801|3|Durham
1365595|3|Cambridge
916809|3|Durham
468037|1|Oxford
916836|4|Durham
916857|3|Durham
1365657|2|Cambridge
1365664|2|Cambridge
468130|1|Oxford
19372|4|London
468162|3|Oxford
916958|3|Durham
1365744|3|Cambridge
916970|4|Durham
1365764|4|Cambridge
19423|4|London
468238|2|Oxford
1365819|3|Cambridge
468252|4|Oxford
1365849|2|Cambridge
19501|3|London
468290|4|Oxford
917090|3|Durham
1365901|3|Cambridge
19556|3|London
1365918|3|Cambridge
468354|3|Oxford
917146|3|Durham
917148|4|Durham
1365941|1|Cambridge
19595|3|London
917173|3|Durham
1365975|3|Cambridge
917192|3|Durham
1365981|1|Cambridge
917199|4|Durham
468413|3|Oxford
917200|3|Durham
19637|3|London
468455|3|Oxford
1366060|3|Cambridge
917283|3|Durham
19714|3|London
468543|2|Oxford
19766|4|London
468571|3|Oxford
468577|1|Oxford
1366154|3|Cambridge
917379|4|Durham
917398|4|Durham
19865|3|London
917440|3|Durham
468656|2|Oxford
468658|3|Oxford
19876|3|London
917448|4|Durham
19882|4|London
917455|3|Durham
1366246|2|Cambridge
19894|3|London
19896|3|London
917469|1|Durham
468683|4|Oxford
917485|1|Durham
917493|1|Durham
917500|3|Durham
468716|2|Oxford
468723|2|Oxford
468731|3|Oxford
1366312|3|Cambridge
917527|3|Durham
1366320|1|Cambridge
917539|3|Durham
468760|1|Oxford
468762|4|Oxford
917553|2|Durham
468772|4|Oxford
20019|2|London
20023|3|London
20027|3|London
1366398|2|Cambridge
468858|4|Oxford
20077|4|London
917649|3|Durham
917655|3|Durham
917664|3|Durham
1366451|3|Cambridge
20103|3|London
917697|1|Durham
468929|4|Oxford
917716|4|Durham
20168|3|London
1366532|3|Cambridge
1366545|3|Cambridge
468974|4|Oxford
1366551|2|Cambridge
1366624|3|Cambridge
917845|4|Durham
917847|3|Durham
469062|4|Oxford
1366634|1|Cambridge
917848|3|Durham
1366649|1|Cambridge
20300|3|London
469090|2|Oxford
917880|3|Durham
469103|4|Oxford
469131|3|Oxford
1366710|3|Cambridge
20353|1|London
469172|3|Oxford
917965|3|Durham
917969|3|Durham
917975|3|Durham
1366772|3|Cambridge
917998|3|Durham
1366790|2|Cambridge
918014|2|Durham
20445|3|London
918017|3|Durham
20474|2|London
1366834|3|Cambridge
1366839|4|Cambridge
20487|2|London
20498|3|London
469307|4|Oxford
918101|4|Durham
918104|3|Durham
469324|4|Oxford
20542|3|London
20543|1|London
918120|2|Durham
918138|4|Durham
1366931|2|Cambridge
20576|4|London
1366946|4|Cambridge
918166|1|Durham
469400|3|Oxford
1366972|3|Cambridge
20620|3|London
1366994|3|Cambridge
918212|4|Durham
469435|2|Oxford
20652|3|London
469444|3|Oxford
469450|4|Oxford
1367051|4|Cambridge
469481|3|Oxford
918274|2|Durham
918280|3|Durham
918300|4|Durham
918324|3|Durham
918329|3|Durham
469543|3|Oxford
918330|2|Durham
1367124|2|Cambridge
20778|4|London
1367143|2|Cambridge
1367148|3|Cambridge
1367151|4|Cambridge
918368|2|Durham
469589|3|Oxford
918387|3|Durham
918398|3|Durham
469614|3|Oxford
469615|2|Oxford
20842|3|London
469629|3|Oxford
469636|3|Oxford
1367227|3|Cambridge
469660|3|Oxford
1367236|2|Cambridge
469681|1|Oxford
918479|2|Durham
469701|2|Oxford
1367283|3|Cambridge
469711|3|Oxford
469716|4|Oxford
20940|2|London
1367298|3|Cambridge
20955|4|London
20957|3|London
20958|3|London
918530|3|Durham
469748|3|Oxford
469750|2|Oxford
20980|3|London
469768|2|Oxford
918556|3|Durham
469770|1|Oxford
20987|2|London
918571|4|Durham
1367366|3|Cambridge
1367385|3|Cambridge
469822|3|Oxford
21038|1|London
918610|1|Durham
1367399|4|Cambridge
469828|1|Oxford
918624|3|Durham
21055|2|London
469850|2|Oxford
918638|3|Durham
1367438|3|Cambridge
469878|4|Oxford
1367454|3|Cambridge
21104|3|London
21130|3|London
1367506|4|Cambridge
469934|3|Oxford
918733|4|Durham
918734|2|Durham
469977|2|Oxford
469994|4|Oxford
918783|3|Durham
918795|3|Durham
918836|3|Durham
470051|1|Oxford
918838|4|Durham
918862|3|Durham
1367650|3|Cambridge
918865|4|Durham
918870|2|Durham
470098|1|Oxford
470101|1|Oxford
470112|4|Oxford
1367704|2|Cambridge
470197|4|Oxford
1367776|3|Cambridge
1367778|3|Cambridge
21428|3|London
1367796|2|Cambridge
919046|3|Durham
21482|3|London
470276|4|Oxford
470307|3|Oxford
21532|3|London
919111|2|Durham
21558|2|London
1367920|2|Cambridge
919139|3|Durham
470381|3|Oxford
470386|1|Oxford
1367963|3|Cambridge
919193|3|Durham
470413|3|Oxford
21633|4|London
21651|3|London
1368032|2|Cambridge
21678|3|London
470475|3|Oxford
21693|2|London
1368084|3|Cambridge
470519|3|Oxford
1368094|3|Cambridge
919311|4|Durham
21747|3|London
919322|2|Durham
21773|2|London
470568|3|Oxford
21784|1|London
470588|3|Oxford
21808|4|London
21817|3|London
21849|1|London
1368210|3|Cambridge
21857|4|London
470657|3|Oxford
1368233|4|Cambridge
21880|3|London
470689|3|Oxford
21905|1|London
21925|4|London
1368296|2|Cambridge
1368306|3|Cambridge
21957|2|London
470754|3|Oxford
470763|1|Oxford
919559|1|Durham
22003|3|London
1368385|2|Cambridge
22043|3|London
1368448|1|Cambridge
919670|4|Durham
919694|3|Durham
470913|3|Oxford
470922|3|Oxford
919716|3|Durham
1368503|4|Cambridge
470932|3|Oxford
470934|3|Oxford
470936|3|Oxford
1368510|3|Cambridge
22178|4|London
919755|4|Durham
1368545|2|Cambridge
470974|3|Oxford
1368554|3|Cambridge
22201|4|London
1368560|1|Cambridge
22215|4|London
1368599|2|Cambridge
919836|2|Durham
919845|3|Durham
22283|1|London
22291|4|London
1368656|3|Cambridge
22303|3|London
1368674|2|Cambridge
919925|4|Durham
1368721|3|Cambridge
919971|1|Durham
919980|3|Durham
1368787|3|Cambridge
471218|4|Oxford
920018|4|Durham
1368836|3|Cambridge
920052|1|Durham
471274|4|Oxford
920067|2|Durham
920073|3|Durham
920078|4|Durham
1368878|3|Cambridge
920093|4|Durham
1368891|4|Cambridge
471326|3|Oxford
22549|2|London
22555|2|London
1368938|2|Cambridge
22581|2|London
22590|3|London
471384|2|Oxford
1368956|3|Cambridge
1368960|3|Cambridge
22610|4|London
22629|2|London
22640|3|London
471426|3|Oxford
471457|3|Oxford
1369049|2|Cambridge
471507|3|Oxford
22723|3|London
920315|3|Durham
471541|2|Oxford
471543|1|Oxford
471551|3|Oxford
1369137|4|Cambridge
22797|3|London
1369169|3|Cambridge
1369179|2|Cambridge
920406|4|Durham
471637|3|Oxford
1369212|3|Cambridge
920452|3|Durham
920459|2|Durham
920494|3|Durham
920496|2|Durham
22937|1|London
920522|1|Durham
920583|3|Durham
23012|3|London
1369377|1|Cambridge
920633|3|Durham
23063|3|London
1369435|2|Cambridge
1369441|3|Cambridge
23087|1|London
23123|2|London
920697|2|Durham
1369488|1|Cambridge
471923|2|Oxford
1369497|3|Cambridge
1369520|4|Cambridge
920741|3|Durham
1369532|1|Cambridge
920765|2|Durham
471988|4|Oxford
23209|4|London
1369573|3|Cambridge
472039|2|Oxford
23265|3|London
23270|3|London
472062|3|Oxford
920854|1|Durham
1369677|3|Cambridge
23321|1|London
1369690|1|Cambridge
920910|2|Durham
472127|3|Oxford
920925|4|Durham
920926|4|Durham
920941|3|Durham
23386|1|London
472178|3|Oxford
472179|3|Oxford
23403|3|London
472194|3|Oxford
920981|3|Durham
920996|2|Durham
23440|4|London
1369799|3|Cambridge
23470|3|London
472271|1|Oxford
23499|2|London
472285|3|Oxford
1369905|4|Cambridge
472340|4|Oxford
23580|2|London
23586|3|London
1369949|2|Cambridge
921164|4|Durham
1369955|3|Cambridge
472430|3|Oxford
921241|3|Durham
23677|2|London
472467|2|Oxford
23693|4|London
472489|3|Oxford
23705|4|London
921295|3|Durham
1370091|4|Cambridge
23741|4|London
1370104|2|Cambridge
921324|1|Durham
23758|3|London
23761|3|London
921340|4|Durham
472559|2|Oxford
1370135|3|Cambridge
1370150|3|Cambridge
921366|3|Durham
23812|2|London
921387|3|Durham
921388|3|Durham
921412|2|Durham
23850|3|London
472641|2|Oxford
23865|3|London
472664|3|Oxford
23896|1|London
472691|2|Oxford
1370264|3|Cambridge
23921|3|London
472714|4|Oxford
472736|4|Oxford
1370320|4|Cambridge
23969|4|London
921544|1|Durham
472772|3|Oxford
23991|3|London
921571|3|Durham
472806|3|Oxford
1370388|4|Cambridge
472817|3|Oxford
472818|3|Oxford
24036|3|London
472834|4|Oxford
472841|2|Oxford
24055|3|London
1370428|4|Cambridge
1370439|4|Cambridge
921667|1|Durham
24119|4|London
921692|2|Durham
1370484|3|Cambridge
24136|1|London
472951|4|Oxford
921739|1|Durham
1370532|3|Cambridge
921751|3|Durham
1370558|4|Cambridge
1370601|3|Cambridge
1370616|3|Cambridge
473045|1|Oxford
1370619|4|Cambridge
473054|2|Oxford
921848|3|Durham
921856|3|Durham
921884|1|Durham
24326|3|London
921914|3|Durham
473129|3|Oxford
473134|4|Oxford
473150|4|Oxford
473155|3|Oxford
24381|3|London
921955|4|Durham
921959|2|Durham
473185|2|Oxford
921972|3|Durham
1370758|2|Cambridge
1370765|3|Cambridge
473206|1|Oxford
473213|3|Oxford
1370800|3|Cambridge
922018|2|Durham
24460|3|London
473271|4|Oxford
24496|4|London
922074|3|Durham
473313|3|Oxford
473321|1|Oxford
1370909|3|Cambridge
473344|3|Oxford
473358|3|Oxford
922151|3|Durham
1370948|3|Cambridge
24591|3|London
24599|1|London
24619|3|London
473417|2|Oxford
1371011|2|Cambridge
24658|2|London
473452|1|Oxford
922265|3|Durham
922271|4|Durham
922301|3|Durham
1371096|4|Cambridge
473538|4|Oxford
473545|3|Oxford
922342|3|Durham
24789|4|London
922381|4|Durham
1371173|3|Cambridge
922417|3|Durham
1371210|3|Cambridge
922438|2|Durham
24885|2|London
24891|4|London
24900|3|London
24911|4|London
24915|3|London
24933|3|London
24948|3|London
24950|3|London
24963|3|London
1371323|3|Cambridge
24970|1|London
1371348|3|Cambridge
473780|4|Oxford
922581|4|Durham
1371382|4|Cambridge
25025|3|London
922604|2|Durham
922605|4|Durham
473821|3|Oxford
922610|3|Durham
473837|3|Oxford
1371418|4|Cambridge
473853|3|Oxford
922639|3|Durham
25079|4|London
922663|2|Durham
473879|3|Oxford
1371452|3|Cambridge
25099|3|London
473887|3|Oxford
25121|3|London
922705|2|Durham
922708|1|Durham
25138|1|London
922712|3|Durham
922724|3|Durham
1371532|2|Cambridge
473962|3|Oxford
922755|3|Durham
473983|3|Oxford
922779|3|Durham
474039|3|Oxford
922836|3|Durham
922857|3|Durham
1371644|3|Cambridge
922862|3|Durham
922879|3|Durham
25318|3|London
474107|2|Oxford
474121|2|Oxford
922915|3|Durham
922922|3|Durham
25364|3|London
474159|3|Oxford
474161|1|Oxford
1371735|2|Cambridge
922962|4|Durham
25391|1|London
922965|2|Durham
25403|3|London
474198|2|Oxford
1371776|3|Cambridge
25424|2|London
474218|3|Oxford
474219|3|Oxford
1371795|3|Cambridge
25459|3|London
923072|3|Durham
923090|1|Durham
923091|1|Durham
474308|1|Oxford
1371894|2|Cambridge
474324|3|Oxford
474334|1|Oxford
1371931|3|Cambridge
474379|3|Oxford
474397|3|Oxford
1371975|2|Cambridge
1371978|3|Cambridge
1371980|4|Cambridge
1372025|3|Cambridge
1372035|3|Cambridge
474508|2|Oxford
1372080|3|Cambridge
474538|3|Oxford
1372112|3|Cambridge
923362|2|Durham
25809|3|London
1372178|2|Cambridge
1372197|3|Cambridge
25849|3|London
923425|3|Durham
474663|1|Oxford
474668|4|Oxford
25900|2|London
923484|2|Durham
1372315|3|Cambridge
25959|4|London
25971|3|London
923563|3|Durham
26002|3|London
923574|2|Durham
474805|3|Oxford
26019|3|London
923601|2|Durham
1372407|1|Cambridge
1372417|3|Cambridge
923637|3|Durham
923656|1|Durham
474894|2|Oxford
474895|3|Oxford
1372480|2|Cambridge
474917|3|Oxford
1372499|1|Cambridge
923742|3|Durham
923752|3|Durham
1372539|3|Cambridge
26193|3|London
1372552|2|Cambridge
26195|3|London
1372556|3|Cambridge
1372565|3|Cambridge
1372571|3|Cambridge
26238|2|London
26241|3|London
1372599|1|Cambridge
26253|2|London
923835|3|Durham
475079|3|Oxford
26309|3|London
26314|3|London
1372676|3|Cambridge
475106|3|Oxford
1372692|3|Cambridge
475144|3|Oxford
475146|4|Oxford
1372749|2|Cambridge
923966|3|Durham
475195|1|Oxford
26416|2|London
923991|4|Durham
475226|3|Oxford
924032|3|Durham
26462|3|London
1372832|3|Cambridge
26490|4|London
1372863|2|Cambridge
26525|1|London
475314|2|Oxford
475318|2|Oxford
475320|1|Oxford
1372895|3|Cambridge
924123|2|Durham
475339|3|Oxford
475363|4|Oxford
26586|2|London
924167|3|Durham
26598|3|London
26602|3|London
475392|3|Oxford
1372989|2|Cambridge
924205|1|Durham
1372993|2|Cambridge
26651|3|London
924230|2|Durham
26659|4|London
1373044|4|Cambridge
924260|3|Durham
26688|3|London
475488|4|Oxford
26709|4|London
1373068|3|Cambridge
475498|3|Oxford
26721|2|London
475511|4|Oxford
26728|1|London
1373089|3|Cambridge
924304|3|Durham
1373103|3|Cambridge
1373107|4|Cambridge
26752|4|London
26753|3|London
475539|3|Oxford
475542|2|Oxford
1373124|3|Cambridge
475563|4|Oxford
475570|2|Oxford
924363|2|Durham
26797|3|London
924384|4|Durham
1373195|3|Cambridge
1373219|1|Cambridge
1373236|3|Cambridge
924467|3|Durham
26917|2|London
1373278|4|Cambridge
1373286|4|Cambridge
26941|3|London
475737|3|Oxford
26970|3|London
26998|2|London
1373361|3|Cambridge
475799|3|Oxford
27017|3|London
27020|2|London
1373379|3|Cambridge
27042|3|London
924631|3|Durham
27061|1|London
924637|3|Durham
27075|3|London
27080|3|London
475872|3|Oxford
27090|3|London
924663|2|Durham
1373467|3|Cambridge
475899|4|Oxford
27119|3|London
475914|3|Oxford
27132|1|London
1373495|3|Cambridge
1373507|3|Cambridge
1373514|2|Cambridge
475959|1|Oxford
1373549|4|Cambridge
476001|3|Oxford
476058|3|Oxford
476060|2|Oxford
924865|3|Durham
924869|2|Durham
476106|3|Oxford
924925|4|Durham
1373752|1|Cambridge
1373753|3|Cambridge
476198|4|Oxford
27438|3|London
925056|2|Durham
27499|1|London
1373861|3|Cambridge
476301|1|Oxford
1373881|4|Cambridge
1373915|3|Cambridge
1373916|3|Cambridge
925139|2|Durham
476361|1|Oxford
1373939|3|Cambridge
27591|2|London
925179|1|Durham
1373965|4|Cambridge
476395|3|Oxford
476406|2|Oxford
476410|3|Oxford
476420|4|Oxford
27634|3|London
476422|2|Oxford
1374008|4|Cambridge
27651|3|London
1374011|1|Cambridge
27668|4|London
925245|2|Durham
925251|3|Durham
925253|2|Durham
1374048|1|Cambridge
1374050|4|Cambridge
27696|3|London
925288|3|Durham
1374092|2|Cambridge
27744|4|London
1374109|3|Cambridge
27752|3|London
925329|4|Durham
1374118|2|Cambridge
1374127|2|Cambridge
1374135|3|Cambridge
925357|4|Durham
1374144|3|Cambridge
27808|3|London
476594|3|Oxford
476611|1|Oxford
27847|1|London
27848|2|London
476637|1|Oxford
925426|3|Durham
27865|3|London
476658|3|Oxford
1374248|3|Cambridge
1374271|1|Cambridge
476699|2|Oxford
1374283|1|Cambridge
27933|4|London
925527|3|Durham
476756|3|Oxford
925548|3|Durham
1374367|3|Cambridge
28043|1|London
1374403|1|Cambridge
925626|2|Durham
925639|3|Durham
28075|2|London
925664|3|Durham
28092|3|London
476880|2|Oxford
1374479|4|Cambridge
28131|3|London
925718|4|Durham
476934|4|Oxford
1374510|4|Cambridge
28153|3|London
476947|4|Oxford
476952|3|Oxford
476974|3|Oxford
28197|2|London
1374555|4|Cambridge
925782|2|Durham
1374569|4|Cambridge
1374578|4|Cambridge
477024|2|Oxford
477050|3|Oxford
28272|3|London
1374635|2|Cambridge
1374643|3|Cambridge
1374659|2|Cambridge
477128|3|Oxford
925919|1|Durham
1374714|4|Cambridge
1374732|1|Cambridge
1374736|2|Cambridge
925963|3|Durham
925965|4|Durham
28395|3|London
477182|3|Oxford
925969|1|Durham
477193|3|Oxford
1374774|3|Cambridge
28419|2|London
925998|2|Durham
926008|3|Durham
1374806|3|Cambridge
926023|3|Durham
926028|4|Durham
28460|2|London
926032|3|Durham
28466|3|London
477252|4|Oxford
926044|3|Durham
1374852|3|Cambridge
477288|3|Oxford
926091|4|Durham
477309|2|Oxford
926114|3|Durham
477352|2|Oxford
926147|4|Durham
28586|2|London
28589|2|London
1374951|3|Cambridge
926165|1|Durham
28638|3|London
1374999|3|Cambridge
1375005|4|Cambridge
1375010|2|Cambridge
477442|2|Oxford
477446|4|Oxford
28665|4|London
477451|4|Oxford
28669|3|London
477466|1|Oxford
28687|3|London
28696|2|London
1375054|1|Cambridge
477483|3|Oxford
926271|2|Durham
28721|3|London
477520|3|Oxford
477521|3|Oxford
926324|4|Durham
1375112|3|Cambridge
926332|3|Durham
1375120|2|Cambridge
1375144|4|Cambridge
926371|3|Durham
1375169|3|Cambridge
1375199|2|Cambridge
1375206|1|Cambridge
1375214|1|Cambridge
28868|3|London
28884|3|London
28885|1|London
28889|4|London
477707|1|Oxford
477731|3|Oxford
1375313|3|Cambridge
477745|3|Oxford
1375342|1|Cambridge
29008|3|London
1375367|1|Cambridge
926584|3|Durham
477801|1|Oxford
477804|4|Oxford
477805|3|Oxford
926611|2|Durham
926612|4|Durham
29042|3|London
477850|3|Oxford
926638|3|Durham
926660|3|Durham
1375471|3|Cambridge
29141|2|London
926738|3|Durham
29170|4|London
477971|4|Oxford
477973|3|Oxford
477979|3|Oxford
477987|3|Oxford
926782|3|Durham
29251|4|London
29252|1|London
478041|3|Oxford
926829|3|Durham
1375636|3|Cambridge
478068|2|Oxford
29285|3|London
29307|3|London
478120|1|Oxford
1375705|1|Cambridge
926942|3|Durham
1375731|3|Cambridge
29395|3|London
478191|2|Oxford
29406|3|London
29414|3|London
927002|1|Durham
29431|4|London
1375803|2|Cambridge
29468|3|London
478267|3|Oxford
29492|3|London
478291|4|Oxford
478341|3|Oxford
29559|2|London
1375921|3|Cambridge
29571|4|London
478397|3|Oxford
927184|3|Durham
29618|4|London
